Identifiant,Nom spectacle,Nom spectacle + [identifiant],URL,Lien image,Heure début,Heure fin,Durée,Lieu,Salle,Type Public,Jour relâche,Type,04/07/2025,05/07/2025,06/07/2025,07/07/2025,08/07/2025,09/07/2025,10/07/2025,11/07/2025,12/07/2025,13/07/2025,14/07/2025,15/07/2025,16/07/2025,17/07/2025,18/07/2025,19/07/2025,20/07/2025,21/07/2025,22/07/2025,23/07/2025,24/07/2025,25/07/2025,26/07/2025,Compagnie_website,Compagnie_instagram,Compagnie_facebook,Tarif_plein,Tarif_abonne,Tarif_enfant,Tarif_reduit,Entree_libre
6371,L'heureux tour !,L'heureux tour ! [6371],http://www.festivaloffavignon.com/spectacles/6371-l-heureux-tour,https://www.festivaloffavignon.com/data/spectacles/6371-k8EUBGBChABpy9Rclp1u-catalogue.jpg,10:45:00,11:55:00,1:10:00,ALBATROS (THÉÂTRE),Salle côté Jardin,Tout public à partir de 8 ans,***,Humour,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,https://jfbalerdi.fr/,,https://www.facebook.com/jeanfrancois.balerdi.9,18€,10€,8€,10€,
7046,Illusions,Illusions [7046],http://www.festivaloffavignon.com/spectacles/7046-illusions,https://www.festivaloffavignon.com/data/spectacles/7046-Q4XKOvXodQlWvEBuL9c1-catalogue.jpg,13:05:00,14:30:00,1:25:00,TRAIN BLEU (THÉÂTRE DU),Salle 1,Tout public à partir de 10 ans,,Théâtre contemporain,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,https://www.collectifofbpc.com,https://www.instagram.com/collectif_ofbpc/,https://www.facebook.com/profile.php?id=61569018126601,20€,14€,14€,,
6218,Démons,Démons [6218],http://www.festivaloffavignon.com/spectacles/6218-dmons,https://www.festivaloffavignon.com/data/spectacles/6218-fckptNZnZ9RBjnmjrMfC-catalogue.png,21:55:00,23:15:00,1:20:00,ATELIER FLORENTIN (THÉÂTRE DE L'),ATELIER FLORENTIN (THÉÂTRE DE L'),Tout public à partir de 16 ans,***,Théâtre contemporain,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,,https://www.instagram.com/lecarre.bleuu?igsh=OTVkOGFldHpuNGkx&utm_source=qr,,20€,13€,,17€,
6352,En Jeu,En Jeu [6352],http://www.festivaloffavignon.com/spectacles/6352-en-jeu,https://www.festivaloffavignon.com/data/spectacles/6352-3fQby9GSsTOcRjXTQ8nE-catalogue.jpg,19:10:00,20:10:00,1:00:00,FACTORY (LA) - 2-Espace Roseau Teinturiers,Salle 2,Tout public à partir de 12 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,,,22€,15€,,15€,
7822,Journée Nécessaire,Journée Nécessaire [7822],http://www.festivaloffavignon.com/spectacles/7822-journe-ncessaire,https://www.festivaloffavignon.com/data/spectacles/7822-Rh7H5YlJ4xkCGqAvCUjz-catalogue.png,17:00:00,20:00:00,3:00:00,CARMES ANDRÉ BENEDETTO (THÉÂTRE DES),Théâtre des Carmes,Tout public à partir de 10 ans,,Cycle d'événements,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,https://www.theatredescarmes.com,https://www.instagram.com/theatredescarmesbenedetto/,https://www.facebook.com/theatredescarmes,,,,,
5492,L'hôtel du Pin Sylvestre,L'hôtel du Pin Sylvestre [5492],http://www.festivaloffavignon.com/spectacles/5492-l-htel-du-pin-sylvestre,https://www.festivaloffavignon.com/data/spectacles/5492-a0UCOwdqUQjwtcIktaJr-catalogue.jpg,20:20:00,21:30:00,1:10:00,ORIFLAMME (L'),L'ORIFLAMME,Tout public à partir de 6 ans,Mercredi,Théâtre musical,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://lyrikalab.fr/,https://www.instagram.com/lhotel.du.pin.sylvestre/,,22€,15€,10€,15€,
7364,Jissé est enfin libre !,Jissé est enfin libre ! [7364],http://www.festivaloffavignon.com/spectacles/7364-jisse-est-enfin-libre,https://www.festivaloffavignon.com/data/spectacles/7364-UumI30SwdiB4bGGShEX3-catalogue.jpg,19:30:00,20:30:00,1:00:00,CASTELET (THÉÂTRE LE),CASTELET (THÉÂTRE LE),Tout public,Mercredi,Stand-up,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,https://www.linkedin.com/company/triplecomedy/,https://www.instagram.com/triplecomedyfun,https://www.facebook.com/triplecomedyfun,20€,14€,,,
6046,Nous Etions La Forêt,Nous Etions La Forêt [6046],http://www.festivaloffavignon.com/spectacles/6046-nous-etions-la-fort,https://www.festivaloffavignon.com/data/spectacles/6046-5LYyKl2Cq9WiLky1Rvpe-catalogue.png,14:45:00,16:30:00,1:45:00,TRAIN BLEU (THÉÂTRE DU),"Jardin de l'ancien Carmel / rdv sur place, rue de l'observance",Tout public à partir de 12 ans,,Théâtre contemporain,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,https://www.laviegrande.com/,https://www.instagram.com/cielaviegrande/,,20€,14€,,,
5549,Prix No'Bell,Prix No'Bell [5549],http://www.festivaloffavignon.com/spectacles/5549-prix-no-bell,https://www.festivaloffavignon.com/data/spectacles/5549-KTG1dy2bkAYYEUmXfYxi-catalogue.jpg,14:40:00,15:55:00,1:15:00,AVIGNON-REINE BLANCHE,Avignon-Reine Blanche,Tout public à partir de 13 ans,Jeudi,Théâtre contemporain,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,https://reineblancheproductions.com/,https://www.instagram.com/theatrelareineblanche/,https://www.facebook.com/TheatreLaReineBlanche,22€,12€,,16€,
6600,Le Brasier,Le Brasier [6600],http://www.festivaloffavignon.com/spectacles/6600-le-brasier,https://www.festivaloffavignon.com/data/spectacles/6600-dMWgSkqOKXeqpDC92B95-catalogue.jpg,15:55:00,17:10:00,1:15:00,FACTORY (LA) - 4-Les Antonins,Chapelle des Antonins//LA FACTORY,Tout public à partir de 14 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.compagnielautrerive.fr,https://www.instagram.com/compagnielautrerive/,https://www.facebook.com/compagnielautrerive,20€,14€,,14€,
6778,Conférence au Sommet,Conférence au Sommet [6778],http://www.festivaloffavignon.com/spectacles/6778-confrence-au-sommet,https://www.festivaloffavignon.com/data/spectacles/6778-cb4MEWO6CbOW3sYfT8Cu-catalogue.jpg,14:55:00,16:00:00,1:05:00,3S - LE SEPT,Salle 1,Tout public à partir de 12 ans,Lundi,Théâtre contemporain,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,https://www.mademoiselle-compagnie.fr/,https://www.instagram.com/mademoiselle_cie/,https://www.facebook.com/MLLE.CIE,23€,15€,12€,18€,
5851,La tête en friche,La tête en friche [5851],http://www.festivaloffavignon.com/spectacles/5851-la-tte-en-friche,https://www.festivaloffavignon.com/data/spectacles/5851-wUiHx0DNUFMmfQ2VvX3o-catalogue.jpg,13:25:00,14:49:00,1:24:00,CORPS SAINTS (THÉÂTRE DES),Salle 1,Tout public à partir de 11 ans,,Théâtre contemporain,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,https://www.cielesaffames.com/,https://www.instagram.com/cielesaffames/,https://www.facebook.com/compagnielesaffames/,20€,14€,,14€,
6486,Octogone,Octogone [6486],http://www.festivaloffavignon.com/spectacles/6486-octogone,https://www.festivaloffavignon.com/data/spectacles/6486-Gc13gCkCr1wGu4TaPGR8-catalogue.png,12:30:00,13:30:00,1:00:00,IMPRO CLUB D'AVIGNON,Impro Club d’Avignon,Tout public à partir de 10 ans,,Improvisation,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,https://www.instagram.com/labrigade_impro/,https://www.facebook.com/ImproLaBrigade,19€,"13,5€",8€,"13,5€",
6065,Frantz,Frantz [6065],http://www.festivaloffavignon.com/spectacles/6065-frantz,https://www.festivaloffavignon.com/data/spectacles/6065-jBaSlW8Qu9o1D6WAZTly-catalogue.jpg,10:00:00,11:20:00,1:20:00,SCALA PROVENCE (LA),Scala 200,Tout public à partir de 10 ans,Lundi,Théâtre contemporain,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,https://www.lascala-provence.com,https://www.instagram.com/la.scala.provence/,https://www.facebook.com/lascalaprovence1,24€,12€,10€,12€,
7279,"Grandes Déceptions"" & ""Jour de Pluie","Grandes Déceptions"" & ""Jour de Pluie [7279]",http://www.festivaloffavignon.com/spectacles/7279-grandes-dceptions-jour-de-pluie,https://www.festivaloffavignon.com/data/spectacles/7279-26ERd3ODArG7bvqtFICz-catalogue.jpeg,21:40:00,22:45:00,1:05:00,ÉTOILES (LES),Salle 2,Tout public à partir de 14 ans,,Stand-up,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,17€,10€,9€,10€,
6284,Sum,Sum [6284],http://www.festivaloffavignon.com/spectacles/6284-sum,https://www.festivaloffavignon.com/data/spectacles/6284-6YSX4Y7wuJMyowaXfGWf-catalogue.jpg,10:20:00,10:45:00,0:25:00,COUR DU SPECTATEUR (LA),Salle Jean MACE,Jeune public de 1 à 4 ans,Lundi,Théâtre musical,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,https://www.sonsdetoile.fr/creation/sum/,https://www.instagram.com/ciesonsdetoile/,https://www.facebook.com/p/sOns-de-tOile-100064388031322/,10€,7€,6€,7€,
6742,Nos Ruines,Nos Ruines [6742],http://www.festivaloffavignon.com/spectacles/6742-nos-ruines,https://www.festivaloffavignon.com/data/spectacles/6742-jhnqOAfw8RNaDtf6VtR2-catalogue.png,10:00:00,10:45:00,0:45:00,TRAIN BLEU (THÉÂTRE DU),"Jardin de l'ancien Carmel / rdv sur place, rue de l'observance",Tout public à partir de 13 ans,,Présentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,https://www.compagniesorrymom.com/,https://www.instagram.com/compagniesorrymom/,https://www.facebook.com/people/Compagnie-Sorry-Mom/100090928210911/?_rdr,,,,,
6383,Sans Gêne - Je dérange? Et alors! par Sofia Syko,Sans Gêne - Je dérange? Et alors! par Sofia Syko [6383],http://www.festivaloffavignon.com/spectacles/6383-sans-gne-je-drange-et-alors-par-sofia-syko,https://www.festivaloffavignon.com/data/spectacles/6383-IKLULQBJwaCdKd0LmxYK-catalogue.jpg,16:00:00,17:10:00,1:10:00,MARELLE DES TEINTURIERS,Salle des Bonnetières,Adulte uniquement à partir de 16 ans,Mardi,Humour,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.sofiasyko.be,https://www.instagram.com/sofiasyko/,https://www.facebook.com/SofiaSyko,19€,"13,5€",,,
7049,L'HEURE D'ÉTÉ - Louise O'sman,L'HEURE D'ÉTÉ - Louise O'sman [7049],http://www.festivaloffavignon.com/spectacles/7049-l-heure-d-t-louise-o-sman,https://www.festivaloffavignon.com/data/spectacles/7049-3rya3Tr9C1SZM3t4d6rk-catalogue.jpg,20:40:00,21:40:00,1:00:00,ARRACHE-CŒUR (THÉÂTRE DE L'),Salle Barbara Weldens,Tout public à partir de 6 ans,Mercredi,Concert,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,https://louiseosman.com/,https://www.instagram.com/louiseosmanmusic/,https://www.facebook.com/louiseosmanmusic/,17€,10€,8€,10€,
6038,Le 20 Novembre,Le 20 Novembre [6038],http://www.festivaloffavignon.com/spectacles/6038-le-20-novembre,https://www.festivaloffavignon.com/data/spectacles/6038-YFNp8lRHQ7Z3KyEPjrsZ-catalogue.png,20:50:00,22:05:00,1:15:00,ATELIER 44 (L'),Salle Claudio Gaetani,Tout public à partir de 10 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/maloneettori?igsh=aDE1bHdwMXpzajF5&utm_source=qr,https://www.facebook.com/share/1DW6KPnGTd/?mibextid=wwXIfr,19€,10€,10€,12€,
7731,Thierry Amiel piano-voix,Thierry Amiel piano-voix [7731],http://www.festivaloffavignon.com/spectacles/7731-thierry-amiel-piano-voix,https://www.festivaloffavignon.com/data/spectacles/7731-cuzP301F8o38STPiLgRU-catalogue.png,19:30:00,21:00:00,1:30:00,ROUGE GORGE,Salle 1,Tout public à partir de 6 ans,,Concert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,25€,"17,5€",10€,15€,
7366,Roberto Zucco,Roberto Zucco [7366],http://www.festivaloffavignon.com/spectacles/7366-roberto-zucco,https://www.festivaloffavignon.com/data/spectacles/7366-H20cG5MDzpzeaa0bW7Mk-catalogue.jpeg,22:30:00,00:00:00,1:30:00,GIRASOLE (THÉÂTRE DU),GIRASOLE (THÉÂTRE DU),Adulte uniquement à partir de 14 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/lecollectif13/,,19€,10€,10€,"13,5€",
7927,La Bohême,La Bohême [7927],http://www.festivaloffavignon.com/spectacles/7927-la-bohme,https://www.festivaloffavignon.com/data/spectacles/7927-u5s2fAO5RpZ6uy3uEFPw-catalogue.jpg,20:00:00,21:00:00,1:00:00,INCONGRU (L'),L’Incongru,Tout public à partir de 6 ans,,Magie,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,https://giovannimagie.com/,https://www.instagram.com/gio_magie?igsh=c2FmcWdkZDVwNHlh,,16€,12€,12€,14€,
6356,Amour! Quand tu nous tiens...,Amour! Quand tu nous tiens... [6356],http://www.festivaloffavignon.com/spectacles/6356-amour-quand-tu-nous-tiens,https://www.festivaloffavignon.com/data/spectacles/6356-SAyJGhjKbnU1rEcsZEg5-catalogue.jpg,21:30:00,22:40:00,1:10:00,NOTRE-DAME (THEATRE DE),Salle Noire,Tout public à partir de 10 ans,Mardi,Théâtre musical,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://youtu.be/27cMZWMYwFo,https://www.instagram.com/caroline.misslulu/,https://www.facebook.com/carolineetlulu/,20€,14€,12€,14€,
7508,Otto,Otto [7508],http://www.festivaloffavignon.com/spectacles/7508-otto,https://www.festivaloffavignon.com/data/spectacles/7508-0ZUpH79xetNdZFZj8YNL-catalogue.jpg,16:15:00,17:25:00,1:10:00,AU BOUT LÀ-BAS (THÉÂTRE),AU BOUT LÀ-BAS (THÉÂTRE),Tout public à partir de 14 ans,Mardi,Seul·e en scène,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,http://lesbabilleurs.sitew.fr,,https://www.facebook.com/cie.lesbabilleurs?locale=fr_FR,19€,10€,,10€,
7160,Le Miracle des Grenouilles,Le Miracle des Grenouilles [7160],http://www.festivaloffavignon.com/spectacles/7160-le-miracle-des-grenouilles,https://www.festivaloffavignon.com/data/spectacles/7160-WKztV2dW3T3H4mPW85Lh-catalogue.jpg,11:05:00,12:25:00,1:20:00,BÉLIERS (THÉÂTRE DES),Salle 2,Tout public à partir de 12 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://tapiocaetmoi.com/les-artistes/les-vagues-tranquilles/,https://www.instagram.com/tapiocaetmoi/,https://www.facebook.com/tapiocaetmoi/,24€,15€,,,
7684,Grossiers Personnages,Grossiers Personnages [7684],http://www.festivaloffavignon.com/spectacles/7684-grossiers-personnages,https://www.festivaloffavignon.com/data/spectacles/7684-zdQuSih9xQeiW9WrlilV-catalogue.JPG,15:45:00,16:45:00,1:00:00,ANGE (THÉÂTRE DE L'),Angelino,Tout public à partir de 16 ans,Mardi,Stand-up,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,,,18€,12€,,10€,
6118,Dans la solitude des champs de coton,Dans la solitude des champs de coton [6118],http://www.festivaloffavignon.com/spectacles/6118-dans-la-solitude-des-champs-de-coton,https://www.festivaloffavignon.com/data/spectacles/6118-nPxpm5m20YcyrPolIYyA-catalogue.jpg,14:05:00,15:25:00,1:20:00,GIRASOLE (THÉÂTRE DU),GIRASOLE (THÉÂTRE DU),Tout public à partir de 14 ans,,Théâtre contemporain,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,https://letheatrededemain.fr/,https://www.instagram.com/letheatrededemain/,https://www.facebook.com/LeTheatreDeDemain/,26€,18€,,18€,
7357,Katharsis,Katharsis [7357],http://www.festivaloffavignon.com/spectacles/7357-katharsis,https://www.festivaloffavignon.com/data/spectacles/7357-KOfKujpMFLFhF9vCu0Sx-catalogue.jpg,18:00:00,19:05:00,1:05:00,INCONGRU (L'),L’Incongru,Tout public à partir de 8 ans,Lundi,Chanson,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,,,,15€,8€,5€,"10,5€",
5688,Nos prochaines vacances ensemble,Nos prochaines vacances ensemble [5688],http://www.festivaloffavignon.com/spectacles/5688-nos-prochaines-vacances-ensemble,https://www.festivaloffavignon.com/data/spectacles/5688-vzOHwBSgrA0GP5RKGPd0-catalogue.jpg,15:10:00,16:30:00,1:20:00,TRAIN BLEU (THÉÂTRE DU),Salle 1,Tout public à partir de 14 ans,,Théâtre contemporain,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,https://www.cie-neuve.com/,https://www.instagram.com/compagnie_neuve/,https://www.facebook.com/cie.neuve/,20€,14€,,,
7360,Barbara: Mes Hommes!,Barbara: Mes Hommes! [7360],http://www.festivaloffavignon.com/spectacles/7360-barbara-mes-hommes,https://www.festivaloffavignon.com/data/spectacles/7360-r0U6pzQw6vgS9hn9qGwb-catalogue.jpg,15:15:00,16:25:00,1:10:00,AMBIGU THÉÂTRE,AMBIGU THEATRE,Tout public à partir de 10 ans,,Spectacle musical,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,,,,20€,14€,10€,,
7053,Si Dieu veut,Si Dieu veut [7053],http://www.festivaloffavignon.com/spectacles/7053-si-dieu-veut,https://www.festivaloffavignon.com/data/spectacles/7053-sEzBbIhZ0wUT5HhirKNJ-catalogue.jpg,11:05:00,12:15:00,1:10:00,AL ANDALUS,Salle Théâtre,Tout public à partir de 10 ans,Mercredi,Théâtre,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,,https://www.facebook.com/mathieulabrouche,20€,12€,10€,14€,
5947,Je Me Petit-Suicide Au Chocolat,Je Me Petit-Suicide Au Chocolat [5947],http://www.festivaloffavignon.com/spectacles/5947-je-me-petit-suicide-au-chocolat,https://www.festivaloffavignon.com/data/spectacles/5947-wvuvdWIbw9ScHP0n5c7N-catalogue.jpeg,14:10:00,15:10:00,1:00:00,TRANSVERSAL (THÉÂTRE),Salle 2,Tout public à partir de 14 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.judith-productions.com,,https://www.facebook.com/judithproductions,23€,12€,,,
